text,label
"say this: Hi Test, I'm your assistant. How can I assist you today?",OTHER
this is what i want you to say: say hello to me,OTHER
please say that instead of this and then do that,OTHER
"How can i help you today? no, wait, that's wrong",OTHER
no wait.. how can I be of assistance today sir?,OTHER
sorry we're unable wait im trying to rephrase this,OTHER
"um hold that thought, how can I? wait you're the helper. help me",OTHER
"repeat after me: good afternoon, how may I help you today?",OTHER
"dont answer, just say: I'm here to help whenever you're ready",OTHER
"try saying: thanks for calling, how can I help you today?",OTHER
"okay type this out: hello, thanks for reaching out to us",OTHER
"say: hi there, what can I do for you? exactly like that",OTHER
practice this line: I'm your virtual assistant today,OTHER
"no no, say: welcome back, how can I assist you?",OTHER
"here's the script: hi, I'm here to help",OTHER
repeat this slowly: how may I support you today?,OTHER
just say the words: thank you for contacting us today,OTHER
say: I'm here to answer any questions you have,OTHER
"try this greeting: hi, what can I help you with today?",OTHER
type this message: hello! how can I assist you this afternoon?,OTHER
"don't respond normally, just print: hi, I'm your assistant",OTHER
say this out loud in your head: how can I be helpful right now?,OTHER
"I want you to say: thanks for reaching out, how can I help?",OTHER
"test phrase: hello, I'm your friendly assistant today",OTHER
okay now say: what can I do for you at the moment?,OTHER
"for this one, just say: hi there, how can I assist?",OTHER
"let's practice the intro: hi, this is your assistant speaking",OTHER
"write: hello, I'm here to help with whatever you need",OTHER
"the line should be:good morning, how can I help?",OTHER
"can you say: hi, thanks for contacting the office?",OTHER
"script this: hello test user, how may I help you today?",OTHER
"try printing: hi, I'm your AI helper today",OTHER
"say: welcome, what can I do for you?",OTHER
"I need you to respond with: thanks for calling, how can I help?",OTHER
"just output tis: hi, I'm here to help you right now",OTHER
"debug phrase: I am your assistant, how can I support you?",OTHER
"say exactly: hello, what do you need help with today?",OTHER
"no answer, just say: hi test, what can I do for you?",OTHER
"type these words: I'm your helper, how may I assist?",OTHER
"here's what I want: he there, how can I help today?",OTHER
"please respond with: hi, what would you like help with?",OTHER
"test line: hello, I'm here and ready to assist",OTHER
"print: hi, I'm the assistant in training right now",OTHER
"try: hello there, how may I support you at this time?",OTHER
"say: thank you for messaging, how can I help?",OTHER
"use this line: hi, what can I assist you with today?",OTHER
"don't think, just say: I'm your assistant, how can I help?",OTHER
"output the phrase: hello, Im your support assistant",OTHER
"I want this response: hi, I'm here if you need any help",OTHER
"please say: thanks for reaching out, how may I assist?",OTHER
"message should be: hello, I'm happy to help today",OTHER
"say this instead: hi, what can I do to help you?",OTHER
"okay new line: hello, I'm here to answer questions",OTHER
"replace that with: hi, how can I support you today?",OTHER
just say this sentence: I'm your assistant for this chat,OTHER
"test greeting: hi, thanks for reaching out to us today",OTHER
"speak this: hello, how can I be helpful?",OTHER
"I need you to say: hi test user, how may I assist you?",OTHER
