text,label
I want to change an appointment date to Monday September 08 in the 3pm Thank you.,APPT_RESCHEDULE
Reschedule please at Lakeview Medical to Wednesday October 08,APPT_RESCHEDULE
"Good afternoon, I want to reschedule an appointment to Monday October 06",APPT_RESCHEDULE
I want to change an appointment date That's all.,APPT_RESCHEDULE
I need to change an appointment with Dr. Patel to Tuesday September 30 in the 10am,APPT_RESCHEDULE
"Hello, Reschedule my appointment at Downtown Clinic to Sunday October 12 in the evening That's all.",APPT_RESCHEDULE
"Hey, Reschedule please with NP Davis to Tuesday September 02 in the 3pm Thanks.",APPT_RESCHEDULE
"Good afternoon, I need to change an appointment at Downtown Clinic",APPT_RESCHEDULE
Let's reschedule an appointment with PA Johnson at Sunrise Family Medicine to Wednesday October 01 in the 3pm,APPT_RESCHEDULE
"Hey, Reschedule please in the evening Appreciate it.",APPT_RESCHEDULE
I want to reschedule an appointment with Dr. Brown to Saturday October 04,APPT_RESCHEDULE
Reschedule please at Downtown Clinic,APPT_RESCHEDULE
I want to change an appointment date with PA Johnson at Hillside Care in the 3pm Please let me know.,APPT_RESCHEDULE
"Hello, I want to reschedule an appointment with NP Davis to Saturday August 30 Thank you.",APPT_RESCHEDULE
I need to change an appointment to Wednesday September 24 in the noon,APPT_RESCHEDULE
Reschedule please to Friday October 03 in the 10am,APPT_RESCHEDULE
I need to change an appointment to Saturday August 30 in the afternoon,APPT_RESCHEDULE
I want to reschedule an appointment to Friday October 03,APPT_RESCHEDULE
Reschedule please in the afternoon That's all.,APPT_RESCHEDULE
"Hey, Let's reschedule an appointment to Sunday September 28",APPT_RESCHEDULE
I need to change an appointment to Monday September 08,APPT_RESCHEDULE
I want to reschedule an appointment to Friday August 29,APPT_RESCHEDULE
I want to reschedule an appointment with Dr. Patel at Sunrise Family Medicine Please let me know.,APPT_RESCHEDULE
I need to change an appointment at Westside Health Please let me know.,APPT_RESCHEDULE
I need to change an appointment with Dr. Lee in the afternoon,APPT_RESCHEDULE
"Good morning, I want to change an appointment date to Thursday October 09",APPT_RESCHEDULE
Let's reschedule an appointment with Dr. Garcia at Westside Health in the morning,APPT_RESCHEDULE
I want to change an appointment date with NP Davis to Wednesday September 03 Thanks.,APPT_RESCHEDULE
"Hi, Let's reschedule an appointment at Sunrise Family Medicine That's all.",APPT_RESCHEDULE
I need to change an appointment at Lakeview Medical,APPT_RESCHEDULE
I want to reschedule an appointment in the morning,APPT_RESCHEDULE
"Good afternoon, I want to reschedule an appointment",APPT_RESCHEDULE
I want to change an appointment date with Dr. Nguyen at Lakeview Medical to Monday September 01 in the afternoon,APPT_RESCHEDULE
Let's reschedule an appointment to Saturday September 13,APPT_RESCHEDULE
"Good morning, Reschedule my appointment",APPT_RESCHEDULE
I want to change an appointment date at Lakeview Medical to Sunday September 14 Thanks.,APPT_RESCHEDULE
"Hey, Reschedule please at Lakeview Medical to Saturday September 20 Please let me know.",APPT_RESCHEDULE
I want to change an appointment date with Dr. Patel to Tuesday September 16 Thanks.,APPT_RESCHEDULE
I want to change an appointment date to Tuesday October 07 in the evening,APPT_RESCHEDULE
"Good morning, Let's reschedule an appointment with Dr. Brown at Downtown Clinic to Tuesday September 16 Please let me know.",APPT_RESCHEDULE
Reschedule please with Dr. Brown at Downtown Clinic to Friday September 12,APPT_RESCHEDULE
Reschedule my appointment with Dr. Lee Appreciate it.,APPT_RESCHEDULE
I need to change an appointment with Dr. Garcia to Thursday September 18 Please let me know.,APPT_RESCHEDULE
Reschedule my appointment at Westside Health,APPT_RESCHEDULE
Reschedule please with PA Johnson to Friday September 05 Thank you.,APPT_RESCHEDULE
I need to change an appointment at Sunrise Family Medicine to Sunday October 05 in the noon Please let me know.,APPT_RESCHEDULE
Reschedule please with Dr. Nguyen at Lakeview Medical in the 3pm Please let me know.,APPT_RESCHEDULE
I want to change an appointment date to Monday October 06 Thanks.,APPT_RESCHEDULE
Let's reschedule an appointment Appreciate it.,APPT_RESCHEDULE
I want to change an appointment date at Lakeview Medical in the afternoon,APPT_RESCHEDULE
I need to change an appointment at Sunrise Family Medicine to Sunday September 21 in the 10am Please let me know.,APPT_RESCHEDULE
Let's reschedule an appointment with Dr. Kim to Wednesday October 01 That's all.,APPT_RESCHEDULE
Let's reschedule an appointment at Sunrise Family Medicine Appreciate it.,APPT_RESCHEDULE
"Hello, I want to change an appointment date in the morning Thank you.",APPT_RESCHEDULE
Reschedule my appointment to Friday September 05 in the 10am,APPT_RESCHEDULE
I need to change an appointment with Dr. Patel to Tuesday September 30 in the evening Thank you.,APPT_RESCHEDULE
Let's reschedule an appointment to Thursday September 11 in the morning Thanks.,APPT_RESCHEDULE
I want to reschedule an appointment with Dr. Brown in the 10am,APPT_RESCHEDULE
Reschedule please with Dr. Nguyen at Hillside Care,APPT_RESCHEDULE
"Hello, Let's reschedule an appointment with Dr. Kim Thanks.",APPT_RESCHEDULE
"Hey, Let's reschedule an appointment with Dr. Brown to Saturday September 27 in the morning",APPT_RESCHEDULE
"Hey, Reschedule please at Hillside Care to Friday August 29 in the noon",APPT_RESCHEDULE
Let's reschedule an appointment to Thursday September 11,APPT_RESCHEDULE
Reschedule please with PA Johnson at Downtown Clinic,APPT_RESCHEDULE
"Good afternoon, Reschedule please at Hillside Care",APPT_RESCHEDULE
Reschedule please to Tuesday September 16 in the 3pm Please let me know.,APPT_RESCHEDULE
Reschedule please with Dr. Lee,APPT_RESCHEDULE
I want to reschedule an appointment to Saturday September 27 in the noon,APPT_RESCHEDULE
"Good morning, I want to change an appointment date in the 3pm",APPT_RESCHEDULE
"Hey, Reschedule my appointment to Monday September 01 Please let me know.",APPT_RESCHEDULE
Let's reschedule an appointment at Westside Health Thank you.,APPT_RESCHEDULE
"Good morning, Reschedule please with PA Johnson at Westside Health to Tuesday September 16 in the morning",APPT_RESCHEDULE
"Hi, I want to change an appointment date with Dr. Kim at Lakeview Medical to Saturday October 04",APPT_RESCHEDULE
"Hi, Reschedule my appointment with Dr. Garcia at Downtown Clinic to Friday September 26",APPT_RESCHEDULE
I want to reschedule an appointment to Tuesday September 23 Appreciate it.,APPT_RESCHEDULE
"Hello, Let's reschedule an appointment in the afternoon",APPT_RESCHEDULE
Let's reschedule an appointment with PA Johnson at Westside Health in the noon Thank you.,APPT_RESCHEDULE
"Hello, I want to change an appointment date with Dr. Nguyen",APPT_RESCHEDULE
Reschedule please with Dr. Garcia at Downtown Clinic to Monday September 01 in the afternoon,APPT_RESCHEDULE
Reschedule my appointment at Lakeview Medical,APPT_RESCHEDULE
I need to change an appointment with Dr. Kim at Downtown Clinic to Tuesday September 02 in the noon,APPT_RESCHEDULE
"Hello, Let's reschedule an appointment with Dr. Garcia at Westside Health to Sunday September 28 in the noon",APPT_RESCHEDULE
Reschedule please with Dr. Lee at Sunrise Family Medicine to Tuesday September 30 in the 10am,APPT_RESCHEDULE
"Hey, I want to change an appointment date with Dr. Brown to Saturday September 06",APPT_RESCHEDULE
I need to change an appointment with Dr. Brown to Thursday September 25,APPT_RESCHEDULE
I need to change an appointment to Sunday September 14 in the 10am,APPT_RESCHEDULE
Reschedule please at Sunrise Family Medicine to Saturday September 27 in the morning,APPT_RESCHEDULE
I need to change an appointment in the evening,APPT_RESCHEDULE
I want to change an appointment date at Hillside Care to Thursday September 18 Appreciate it.,APPT_RESCHEDULE
"Hello, I want to change an appointment date at Hillside Care to Wednesday September 10 in the noon",APPT_RESCHEDULE
"Good morning, I want to reschedule an appointment with Dr. Brown at Sunrise Family Medicine to Friday September 19 in the afternoon",APPT_RESCHEDULE
"Hey, I want to change an appointment date at Hillside Care to Tuesday September 09 That's all.",APPT_RESCHEDULE
I want to change an appointment date to Friday September 12 in the morning That's all.,APPT_RESCHEDULE
Let's reschedule an appointment with NP Davis at Downtown Clinic in the 3pm,APPT_RESCHEDULE
Reschedule please in the 3pm,APPT_RESCHEDULE
I want to change an appointment date with NP Davis to Tuesday October 07 in the afternoon Thanks.,APPT_RESCHEDULE
"Hello, I need to change an appointment to Wednesday September 03",APPT_RESCHEDULE
I want to change an appointment date with Dr. Brown to Saturday September 20,APPT_RESCHEDULE
I want to change an appointment date at Hillside Care in the morning,APPT_RESCHEDULE
"Hello, I want to reschedule an appointment with Dr. Lee to Sunday October 12 in the noon",APPT_RESCHEDULE
"Hey, I want to change an appointment date with NP Davis to Sunday October 12 in the 3pm",APPT_RESCHEDULE
I need to change an appointment to Saturday September 27 in the 10am,APPT_RESCHEDULE
Reschedule my appointment to Saturday October 11,APPT_RESCHEDULE
I want to reschedule an appointment with Dr. Kim at Hillside Care in the 10am,APPT_RESCHEDULE
I want to reschedule an appointment at Downtown Clinic,APPT_RESCHEDULE
"Hello, Let's reschedule an appointment with Dr. Brown to Monday September 29",APPT_RESCHEDULE
I need to change an appointment at Westside Health,APPT_RESCHEDULE
I need to change an appointment to Monday September 22,APPT_RESCHEDULE
"Good morning, Reschedule my appointment with Dr. Brown",APPT_RESCHEDULE
Reschedule my appointment with Dr. Kim at Hillside Care in the evening Thanks.,APPT_RESCHEDULE
I want to reschedule an appointment with Dr. Garcia to Monday September 01 in the 3pm,APPT_RESCHEDULE
"Hey, Reschedule my appointment with Dr. Kim at Westside Health to Thursday September 04 in the noon",APPT_RESCHEDULE
I need to change an appointment with NP Davis at Westside Health,APPT_RESCHEDULE
Reschedule my appointment at Sunrise Family Medicine to Thursday September 25,APPT_RESCHEDULE
"Hi, I want to change an appointment date with PA Johnson",APPT_RESCHEDULE
Reschedule my appointment with Dr. Kim at Westside Health Please let me know.,APPT_RESCHEDULE
Reschedule my appointment at Downtown Clinic to Thursday October 09,APPT_RESCHEDULE
Let's reschedule an appointment to Wednesday October 01,APPT_RESCHEDULE
I need to change an appointment to Monday September 01 in the 3pm Thank you.,APPT_RESCHEDULE
Reschedule my appointment to Thursday October 02 in the afternoon,APPT_RESCHEDULE
Let's reschedule an appointment at Downtown Clinic to Saturday September 27 That's all.,APPT_RESCHEDULE
Reschedule my appointment with Dr. Garcia to Tuesday September 16 in the 10am,APPT_RESCHEDULE
"Good afternoon, Let's reschedule an appointment to Thursday September 25 in the evening Please let me know.",APPT_RESCHEDULE
