text,label
I really want a weird noise right now,OTHER
I might need to check on the neighbor's cat,OTHER
I might need to check on a purple blanket,OTHER
I can't stop noticing a dusty shelf,OTHER
I wish I had a dusty shelf right now,OTHER
I can't figure out a lost sock,OTHER
I really want a squeaky floorboard right now,OTHER
I really want the weather right now,OTHER
I really want my earbuds right now,OTHER
The clouds look angry,OTHER
I tripped on nothing earlier,OTHER
Why does my a cold drink feel weird today,OTHER
I'm dealing with a squeaky floorboard at the moment,OTHER
I might need to check on my earbuds,OTHER
I wish I had my laundry right now,OTHER
Sometimes I think about a giant cookie,OTHER
Sometimes I think about a weird noise,OTHER
My lamp is blinking for no reason,OTHER
I can't figure out a lost sock,OTHER
Sometimes I think about my ceiling fan,OTHER
I might need to check on a glowing light,OTHER
Sometimes I think about a giant cookie,OTHER
I'm confused about a weird noise,OTHER
I wish I had a lost sock right now,OTHER
I have two toes,OTHER
Sometimes I think about a giant cookie,OTHER
Sometimes I think about a glowing light,OTHER
I haven't thought about a strange dream in years,OTHER
I haven't thought about a purple blanket in years,OTHER
Sometimes I think about my microwave,OTHER
I'm dealing with a dusty shelf at the moment,OTHER
I can't figure out my ceiling fan,OTHER
I can't figure out a weird noise,OTHER
Why does my my microwave feel weird today,OTHER
I'm confused about my laundry,OTHER
I'm dealing with a lost sock at the moment,OTHER
I can't stop noticing my ceiling fan,OTHER
I wish I had the weather right now,OTHER
I'm confused about my earbuds,OTHER
I'm dealing with a squeaky floorboard at the moment,OTHER
Why does my the weather feel weird today,OTHER
I haven't thought about my microwave in years,OTHER
I can't figure out a dusty shelf,OTHER
I wish I had my earbuds right now,OTHER
Sometimes I think about a weird noise,OTHER
I wish I had a glowing light right now,OTHER
I'm dealing with a squeaky floorboard at the moment,OTHER
I really want a strange dream right now,OTHER
I can't stop noticing a cold drink,OTHER
I really want a weird noise right now,OTHER
Sometimes I think about a strange dream,OTHER
I can't stop noticing a giant cookie,OTHER
I wish I had my microwave right now,OTHER
I'm confused about a lost sock,OTHER
I really want my microwave right now,OTHER
I can't figure out a cold drink,OTHER
I can't figure out a weird noise,OTHER
My keyboard feels slippery,OTHER
