text,label
one car,OTHER
one person,OTHER
one moment,OTHER
holding on,OTHER
in the room,OTHER
on the table,OTHER
just thinking,OTHER
looking around,OTHER
walking outside,OTHER
the blue chair,OTHER
small rock,OTHER
big sky,OTHER
quiet hallway,OTHER
empty street,OTHER
open window,OTHER
closed door,OTHER
yellow light,OTHER
green leaf,OTHER
red box,OTHER
cold water,OTHER
soft pillow,OTHER
hard floor,OTHER
empty bottle,OTHER
random thought,OTHER
just waiting,OTHER
just listening,OTHER
typing slowly,OTHER
walking slowly,OTHER
sitting here,OTHER
standing still,OTHER
breathing softly,OTHER
one car,OTHER
just one car,OTHER
only one car,OTHER
one car here,OTHER
one car now,OTHER
one person,OTHER
just one person,OTHER
only one person,OTHER
one person here,OTHER
one person now,OTHER
one moment,OTHER
just one moment,OTHER
only one moment,OTHER
one moment here,OTHER
one moment now,OTHER
holding on,OTHER
just holding on,OTHER
only holding on,OTHER
holding on here,OTHER
holding on now,OTHER
in the room,OTHER
just in the room,OTHER
only in the room,OTHER
in the room here,OTHER
in the room now,OTHER
on the table,OTHER
just on the table,OTHER
only on the table,OTHER
on the table here,OTHER
on the table now,OTHER
just thinking,OTHER
just just thinking,OTHER
only just thinking,OTHER
just thinking here,OTHER
just thinking now,OTHER
looking around,OTHER
just looking around,OTHER
only looking around,OTHER
looking around here,OTHER
looking around now,OTHER
walking outside,OTHER
just walking outside,OTHER
only walking outside,OTHER
walking outside here,OTHER
walking outside now,OTHER
the blue chair,OTHER
just the blue chair,OTHER
only the blue chair,OTHER
the blue chair here,OTHER
the blue chair now,OTHER
small rock,OTHER
just small rock,OTHER
only small rock,OTHER
small rock here,OTHER
small rock now,OTHER
big sky,OTHER
just big sky,OTHER
only big sky,OTHER
big sky here,OTHER
big sky now,OTHER
quiet hallway,OTHER
just quiet hallway,OTHER
only quiet hallway,OTHER
quiet hallway here,OTHER
quiet hallway now,OTHER
empty street,OTHER
just empty street,OTHER
only empty street,OTHER
empty street here,OTHER
empty street now,OTHER
open window,OTHER
just open window,OTHER
only open window,OTHER
open window here,OTHER
open window now,OTHER
closed door,OTHER
just closed door,OTHER
only closed door,OTHER
closed door here,OTHER
closed door now,OTHER
yellow light,OTHER
just yellow light,OTHER
only yellow light,OTHER
yellow light here,OTHER
yellow light now,OTHER
green leaf,OTHER
just green leaf,OTHER
only green leaf,OTHER
green leaf here,OTHER
green leaf now,OTHER
red box,OTHER
just red box,OTHER
only red box,OTHER
red box here,OTHER
red box now,OTHER
cold water,OTHER
just cold water,OTHER
only cold water,OTHER
cold water here,OTHER
cold water now,OTHER
soft pillow,OTHER
just soft pillow,OTHER
only soft pillow,OTHER
soft pillow here,OTHER
soft pillow now,OTHER
hard floor,OTHER
just hard floor,OTHER
only hard floor,OTHER
hard floor here,OTHER
hard floor now,OTHER
empty bottle,OTHER
just empty bottle,OTHER
only empty bottle,OTHER
empty bottle here,OTHER
empty bottle now,OTHER
random thought,OTHER
just random thought,OTHER
only random thought,OTHER
random thought here,OTHER
random thought now,OTHER
just waiting,OTHER
just just waiting,OTHER
only just waiting,OTHER
just waiting here,OTHER
just waiting now,OTHER
just listening,OTHER
just just listening,OTHER
only just listening,OTHER
just listening here,OTHER
just listening now,OTHER
typing slowly,OTHER
just typing slowly,OTHER
only typing slowly,OTHER
typing slowly here,OTHER
typing slowly now,OTHER
walking slowly,OTHER
just walking slowly,OTHER
only walking slowly,OTHER
walking slowly here,OTHER
walking slowly now,OTHER
sitting here,OTHER
just sitting here,OTHER
only sitting here,OTHER
sitting here here,OTHER
sitting here now,OTHER
standing still,OTHER
just standing still,OTHER
only standing still,OTHER
standing still here,OTHER
standing still now,OTHER
breathing softly,OTHER
just breathing softly,OTHER
only breathing softly,OTHER
breathing softly here,OTHER
breathing softly now,OTHER
