text,label
I’m okay,OTHER
Take care,OTHER
Glad to be here,OTHER
Yo,OTHER
How are you doing today?,OTHER
Glad to be here buddy,OTHER
Nice to meet you,OTHER
Pleasure talking to you today,OTHER
Thanks for your time thanks,OTHER
I’m okay,OTHER
That’s all for now thanks,OTHER
Thanks for your time,OTHER
Evening,OTHER
Howdy,OTHER
How’s everything going?,OTHER
How’s it going? pal,OTHER
I feel fine,OTHER
How are you feeling?,OTHER
How are you feeling?,OTHER
Pleasure talking to you thanks,OTHER
All good here,OTHER
Glad to be here,OTHER
All good here thanks,OTHER
Yo,OTHER
All good here,OTHER
I’m okay,OTHER
How’s it going?,OTHER
Howdy,OTHER
I appreciate you,OTHER
Nice to meet you,OTHER
Evening,OTHER
How do you do?,OTHER
Evening,OTHER
Good afternoon,OTHER
Take care,OTHER
Glad to be here,OTHER
Yo,OTHER
See you later,OTHER
Catch you later,OTHER
Hello buddy,OTHER
Take care,OTHER
How’s your day? buddy,OTHER
I feel fine thanks,OTHER
Good morning,OTHER
That’s all for now,OTHER
How are you feeling? thanks,OTHER
Good morning,OTHER
I feel great today,OTHER
How are you feeling?,OTHER
So far so good pal,OTHER
Good evening,OTHER
Catch you later,OTHER
Howdy,OTHER
All good here,OTHER
Glad to be here,OTHER
How’s life?,OTHER
How’s it going?,OTHER
Hi there,OTHER
I’m okay,OTHER
Howdy,OTHER
What’s up?,OTHER
Glad to be here,OTHER
Hi there,OTHER
Yo,OTHER
I’m doing well,OTHER
Hey there my friend,OTHER
Good to see you again,OTHER
Goodbye,OTHER
See you later,OTHER
Greetings,OTHER
Thanks for your time,OTHER
Hey doc,OTHER
I’m okay buddy,OTHER
Hi,OTHER
How do you do?,OTHER
How are you feeling? today,OTHER
I feel great my friend,OTHER
Nice to meet you,OTHER
How are you doing today?,OTHER
Glad to be here,OTHER
Could be better,OTHER
I’m doing well,OTHER
Good afternoon today,OTHER
Hey there,OTHER
Catch you later,OTHER
How’s it going?,OTHER
I’m hanging in there,OTHER
Goodbye,OTHER
Sup thanks,OTHER
How’s it going? pal,OTHER
I’m doing well,OTHER
I feel fine,OTHER
Could be better,OTHER
Thanks for your time,OTHER
How are you?,OTHER
Long time no see,OTHER
You good?,OTHER
Take care,OTHER
I appreciate you my friend,OTHER
Morning,OTHER
Sup pal,OTHER
I’m okay,OTHER
I feel fine,OTHER
Good morning thanks,OTHER
How’s it going?,OTHER
I feel fine,OTHER
Hi there,OTHER
Not bad,OTHER
How’s life? today,OTHER
Everything’s fine,OTHER
Catch you later,OTHER
So far so good,OTHER
I’m okay,OTHER
Good afternoon,OTHER
How do you do? buddy,OTHER
Greetings pal,OTHER
I’m hanging in there,OTHER
I feel great,OTHER
How’s your day?,OTHER
How’s everything going?,OTHER
How’s life?,OTHER
I feel fine,OTHER
Nice to meet you,OTHER
Goodbye,OTHER
How are you doing today?,OTHER
Good evening today,OTHER
All good here,OTHER
Nice to meet you,OTHER
Greetings thanks,OTHER
You good?,OTHER
Good evening,OTHER
Could be better,OTHER
Take care,OTHER
All good here,OTHER
How’s life? today,OTHER
All good here,OTHER
How do you do?,OTHER
Greetings,OTHER
Hello,OTHER
Yo,OTHER
Pleasure talking to you,OTHER
That’s all for now,OTHER
What’s up?,OTHER
How’s it going?,OTHER
How’s your day?,OTHER
How are you?,OTHER
Not bad,OTHER
How are you feeling?,OTHER
See you later,OTHER
Morning,OTHER
How’s it going?,OTHER
Talk to you soon,OTHER
I feel fine thanks,OTHER
Everything’s fine,OTHER
How are you doing today?,OTHER
Thanks for your time,OTHER
How are you?,OTHER
All good here,OTHER
Pleasure talking to you,OTHER
How’s life? buddy,OTHER
How’s it going?,OTHER
See you later,OTHER
How are you?,OTHER
I’m okay,OTHER
How’s it going?,OTHER
Could be better,OTHER
How do you do?,OTHER
Just saying hi,OTHER
I feel great,OTHER
Take care,OTHER
Bye bye my friend,OTHER
Talk to you soon today,OTHER
Everything’s fine,OTHER
I feel great,OTHER
Hello doctor,OTHER
I feel great,OTHER
Goodbye,OTHER
So far so good,OTHER
See you later,OTHER
What’s up?,OTHER
How do you do?,OTHER
Everything’s fine thanks,OTHER
Talk to you soon,OTHER
Hello doctor,OTHER
So far so good,OTHER
I’m hanging in there,OTHER
Pleasure talking to you,OTHER
Nice to meet you,OTHER
Thanks for your time,OTHER
I feel great today,OTHER
How are you doing today?,OTHER
What’s up?,OTHER
Goodbye,OTHER
Yo,OTHER
Not bad,OTHER
How are you feeling? my friend,OTHER
How are you feeling?,OTHER
How’s your day?,OTHER
Morning,OTHER
Goodbye,OTHER
Good to see you again my friend,OTHER
Hi,OTHER
Evening,OTHER
I feel fine,OTHER
Hi,OTHER
I appreciate you,OTHER
Hi there,OTHER
Howdy,OTHER
How’s it going?,OTHER
Hey doc my friend,OTHER
Good afternoon,OTHER
Talk to you soon,OTHER
Hi my friend,OTHER
Just saying hi,OTHER
Morning,OTHER
Hi there,OTHER
How’s it going?,OTHER
How do you do? thanks,OTHER
Glad to be here,OTHER
Yo,OTHER
Hello doctor,OTHER
Thanks for your time,OTHER
Not bad,OTHER
All good here,OTHER
Everything’s fine today,OTHER
Hi pal,OTHER
That’s all for now,OTHER
What’s up? thanks,OTHER
See you later,OTHER
How are you feeling?,OTHER
I feel great buddy,OTHER
How’s your day?,OTHER
I’m okay,OTHER
Yo,OTHER
You good?,OTHER
How are you? my friend,OTHER
Hi,OTHER
Pleasure talking to you,OTHER
How’s everything going?,OTHER
You good?,OTHER
Yo,OTHER
See you later today,OTHER
You good?,OTHER
Hi,OTHER
All good here,OTHER
Hi there,OTHER
What’s up?,OTHER
Hi there,OTHER
Talk to you soon,OTHER
Goodbye pal,OTHER
Pleasure talking to you,OTHER
How are you feeling?,OTHER
How’s your day?,OTHER
Everything’s fine,OTHER
Good evening thanks,OTHER
I’m hanging in there thanks,OTHER
I’m hanging in there,OTHER
You good?,OTHER
