text,label
"yep, keep that one",STAY_APPT
"yep, keep that one",STAY_APPT
"No, actually let's do October 4th",STAY_APPT
uhm yes sounds good,STAY_APPT
uhm yes go ahead and schedule it,STAY_APPT
"uhm No, actually let's do October 4th",STAY_APPT
yes please confirm,STAY_APPT
"uhm No, actually let's do October 4th",STAY_APPT
"you heard me wrong, i said noon",STAY_APPT
"actually, can we make it earlier?",STAY_APPT
KEEP IT THE SAME TIME,STAY_APPT
is 6pm available? please,STAY_APPT
"you heard me wrong, i said noon",STAY_APPT
how about 3 p.m.?.,STAY_APPT
"uhm no, reschedule for later",STAY_APPT
I said 5pm not 2pm,STAY_APPT
that date works great,STAY_APPT
sounds good to me,STAY_APPT
you got the date wrong please,STAY_APPT
no i meant next week,STAY_APPT
is 6pm available?,STAY_APPT
yep that works fine!,STAY_APPT
yes sounds good please,STAY_APPT
that time is perfect,STAY_APPT
"uhm yep, keep that one",STAY_APPT
yeah that’s right!,STAY_APPT
I said 5pm not 2pm!,STAY_APPT
let's do the 12th instead,STAY_APPT
Yes i would like to confirm that,STAY_APPT
uhm yeah that’s right,STAY_APPT
"no, reschedule for later",STAY_APPT
yes I would like to confirm that please,STAY_APPT
I said 5pm not 2pm,STAY_APPT
Friday works best for me,STAY_APPT
yes go ahead and schedule it,STAY_APPT
yes please confirm,STAY_APPT
is 6pm available?.,STAY_APPT
let’s do tomorrow at 3,STAY_APPT
keep it the sa.m.e time,STAY_APPT
"No, actually let's do October 4th",STAY_APPT
Yes,STAY_APPT
"no, reschedule for later",STAY_APPT
That date works great,STAY_APPT
uhm is 6pm available?,STAY_APPT
"no, reschedule for later",STAY_APPT
"uhm no, reschedule for later",STAY_APPT
"perfect, let's keep that one",STAY_APPT
keep it the same time!,STAY_APPT
how about 3 p.m.?,STAY_APPT
"no, reschedule for later.",STAY_APPT
I said 5pm not 2pm.,STAY_APPT
that date works great,STAY_APPT
no i meant next week,STAY_APPT
sounds good to me!,STAY_APPT
YES SOUNDS GOOD,STAY_APPT
YES PLEASE CONFIRM,STAY_APPT
yeah that’s right please,STAY_APPT
"oh sorry, i meant the 14th",STAY_APPT
Sounds good to me,STAY_APPT
that date works great please,STAY_APPT
yep that works fine.,STAY_APPT
sounds good to me,STAY_APPT
uhm can you do it at 10:30am?,STAY_APPT
"you heard me wrong, i said noon",STAY_APPT
yeah sounds good,STAY_APPT
that time is perfect!,STAY_APPT
let’s do tomorrow at 3,STAY_APPT
friday works best for me please,STAY_APPT
"oh sorry, i meant the 14th",STAY_APPT
no i meant friday not thursday,STAY_APPT
Keep it the same time,STAY_APPT
how about 3 p.m.?!,STAY_APPT
let’s do tomorrow at 3,STAY_APPT
let's do the 12th instead,STAY_APPT
"yep, keep that one",STAY_APPT
"yep, keep that one",STAY_APPT
"you heard me wrong, i said noon",STAY_APPT
"OH SORRY, I MEANT THE 14TH",STAY_APPT
no i meant next week,STAY_APPT
uhm how about 3 p.m.?,STAY_APPT
"no, reschedule for later.",STAY_APPT
yes please confirm please,STAY_APPT
"yep, keep that one",STAY_APPT
YES,STAY_APPT
let's do the 12th instead,STAY_APPT
that time is perfect,STAY_APPT
"you heard me wrong, i said nahon",STAY_APPT
"actually, can we make it earlier?.",STAY_APPT
"oh sorry, i meant the 14th",STAY_APPT
"you heard me wrong, i said noon",STAY_APPT
"yep, keep that one",STAY_APPT
yeah I would like to confirm that,STAY_APPT
keep it the same time,STAY_APPT
that time is perfect,STAY_APPT
yep that works fine,STAY_APPT
"you heard me wrong, i said noon.",STAY_APPT
that time is perfect!,STAY_APPT
no i meant next week!,STAY_APPT
yep that works fine,STAY_APPT
keep it the same time,STAY_APPT
yes I would like to confirm that,STAY_APPT
No i meant friday not thursday,STAY_APPT
No that's naht what I said,STAY_APPT
can you do it at 10:30am?!,STAY_APPT
is 6pm available?,STAY_APPT
how about 3 p.m.?.,STAY_APPT
keep it the same time.,STAY_APPT
no i meant friday not thursday,STAY_APPT
let's do the 12th instead please,STAY_APPT
that date works great!,STAY_APPT
no i meant next week,STAY_APPT
no i meant friday not thursday.,STAY_APPT
nah i meant next week,STAY_APPT
i didnt say that date,STAY_APPT
"no, reschedule for later",STAY_APPT
no that's not what i said,STAY_APPT
"uhm actually, can we make it earlier?",STAY_APPT
"uhm no, reschedule for later",STAY_APPT
"No, actually let's do October 4th",STAY_APPT
can you do it at 10:30am?,STAY_APPT
can you do it at 10:30am?,STAY_APPT
yes please confirm.,STAY_APPT
"actually, can we make it earlier?",STAY_APPT
yes I would like to confirm that,STAY_APPT
how about 3 p.m.?!,STAY_APPT
uhm keep it the same time,STAY_APPT
can you do it at 10:30am? please,STAY_APPT
"actually, can we make it earlier?",STAY_APPT
I said 5pm not 2pm!,STAY_APPT
uhm no i meant friday not thursday,STAY_APPT
let’s do tomorrow at 3.,STAY_APPT
YES I WOULD LIKE TO CONFIRM THAT,STAY_APPT
No that's not what i said,STAY_APPT
"NO, ACTUALLY LET'S DO OCTOBER 4TH",STAY_APPT
