text,label
hmm lemme think,UNSURE
oh uhhh maybe,UNSURE
uhh hmmm sorry,UNSURE
the connection is bad huh,UNSURE
umm hmm mic lag sorry,UNSURE
uhh possibly...,UNSURE
hmm im a bit lost huh,UNSURE
ah sorry that was too fast!,UNSURE
umm ill need to have a look at the calendar,UNSURE
what time did you say again?.,UNSURE
well say that slower sorry,UNSURE
these apples taste good huh,UNSURE
uh did you say friday the 15th?...,UNSURE
well whaaat?!,UNSURE
ah what did you mean by that idk,UNSURE
ah uh huh? huh,UNSURE
whaaat?...,UNSURE
um maybe later.,UNSURE
oh did you say friday the 15th? sorry,UNSURE
uhh clarify please...,UNSURE
oh hold on!,UNSURE
give me a sec!,UNSURE
ah uhhh what did you say? huh,UNSURE
uh hold on.,UNSURE
ah im a bit lost.,UNSURE
oh hmmm please,UNSURE
well i dont know sorry,UNSURE
hmm uhh noise sorry please,UNSURE
hmm what did you mean by that.,UNSURE
huh lemme think...,UNSURE
hmm was that for today?,UNSURE
huh i didnt quite catch that could you repeat,UNSURE
umm let me check my schedule real quick,UNSURE
umm lemme check something huh,UNSURE
huh sorry you cut out man,UNSURE
uh what do you mean man,UNSURE
uhh hahaha...,UNSURE
maybe not idk,UNSURE
uhh come again sorry,UNSURE
uh what did you mean by that idk,UNSURE
hmm did you say friday the 15th? please,UNSURE
well this agent is pretty good please,UNSURE
uh could be please,UNSURE
huh sorry that was too fast idk,UNSURE
oh ill see,UNSURE
oh hhhf huh,UNSURE
huh who are you talking to david?!,UNSURE
ah hmm not sure.,UNSURE
oh idk yet!,UNSURE
ah idk!,UNSURE
uhh what did you say again sorry,UNSURE
huh uhuhuuh...,UNSURE
lemme check tomorrow please,UNSURE
oh let me check my schedule real quick!,UNSURE
umm one sec let me think,UNSURE
hmm hmm mic lag.,UNSURE
wait wait what man,UNSURE
unclear huh,UNSURE
ah sorry that was too fast idk,UNSURE
well hahaha,UNSURE
ah uh huh? please,UNSURE
ah possibly idk,UNSURE
please repeat the time!,UNSURE
well huhh,UNSURE
uhh sorry one sec please,UNSURE
uhh you’re quiet huh,UNSURE
ah uh huh? idk,UNSURE
uhh what was that,UNSURE
uh not sure about that!,UNSURE
uh repeat that appointment please,UNSURE
huh say again please,UNSURE
hmm hmm not sure!,UNSURE
oh mmmm please,UNSURE
oh what do you mean sorry,UNSURE
hmm repeat that appointment,UNSURE
ah uhhh yeah i dunno,UNSURE
huh let me check that out man,UNSURE
ah idk yet!,UNSURE
ah uhh noise sorry.,UNSURE
uhh thinking man,UNSURE
huh ill need to have a look at the calendar please,UNSURE
uh did you say something? man,UNSURE
uhh did you say something?!,UNSURE
hmm i was away huh,UNSURE
ah checking my phone.,UNSURE
uh eh?!,UNSURE
oh oh no I missed it.,UNSURE
uh sorry im in the car I cant hear you,UNSURE
oh wait hold up idk,UNSURE
uhh thinking!,UNSURE
uhh repeat that appointment.,UNSURE
repeat that appointment huh,UNSURE
say that louder!,UNSURE
hahaha man,UNSURE
umm can you say that one more time please sorry,UNSURE
hmm come again huh,UNSURE
ah what did you say!,UNSURE
huh brain lag sorry...,UNSURE
umm i didnt understand huh,UNSURE
umm not sure about that sorry,UNSURE
umm hmmm,UNSURE
sorry im multitasking!,UNSURE
confusing man,UNSURE
well one sec let me think huh,UNSURE
umm not sure about the date I need to double check...,UNSURE
say that again slower!,UNSURE
uhh hang on mom’s talking huh,UNSURE
wait wait what!,UNSURE
huh someone’s at the door please,UNSURE
not sure about that man,UNSURE
oh hang tight man,UNSURE
huh please repeat the time...,UNSURE
umm are you on the phone with the clinic?.,UNSURE
hmm say again,UNSURE
uhh wait GPS talking.,UNSURE
well what’s that again? idk,UNSURE
hmm hang tight,UNSURE
well i didn’t get that last part please,UNSURE
oh sorry bad connection please,UNSURE
huh i dont get it huh,UNSURE
ah hold up im eating huh,UNSURE
oh im a bit lost.,UNSURE
huh what do you mean.,UNSURE
ah hang on please,UNSURE
well hmm mic lag man,UNSURE
"ah I'm not sure, let me check the calendar",UNSURE
can you say that one more time please sorry,UNSURE
huh what was that sound sorry,UNSURE
oh testing testing please,UNSURE
ah brain lag sorry!,UNSURE
umm checking my phone!,UNSURE
huh what time did you say again?...,UNSURE
uh please repeat the date please,UNSURE
uhh uhuhuuh...,UNSURE
what was that date you said man,UNSURE
wait checking huh,UNSURE
well hhhf,UNSURE
sorry that was too fast huh,UNSURE
uhh who are you talking to david? huh,UNSURE
uh im a bit lost!,UNSURE
couldn’t hear that idk,UNSURE
uhh maybe I need to think about it,UNSURE
oh you cut out man,UNSURE
huh didnt get that idk,UNSURE
uhh what was that sound sorry,UNSURE
uhh brain lag sorry huh,UNSURE
uh possibly friday!,UNSURE
well i was away,UNSURE
oh uh huh? huh,UNSURE
oh you’re quiet...,UNSURE
wait wait what...,UNSURE
sorry im confused please,UNSURE
uhh hang tight sorry,UNSURE
uh mmmm huh,UNSURE
uhh could you clarify that please,UNSURE
pardon? idk,UNSURE
uhh clarify please idk,UNSURE
umm you cut out sorry,UNSURE
hmm wait lemme check huh,UNSURE
ah sorry background noise,UNSURE
give me a sec man,UNSURE
i think so but not sure sorry,UNSURE
uhh ill need to have a look at the calendar.,UNSURE
uh please repeat huh,UNSURE
oh what did you say,UNSURE
uhh uhh what time again huh,UNSURE
umm let me check that out...,UNSURE
uhh hmm mic lag idk,UNSURE
hmm wait what idk,UNSURE
ah huhh.,UNSURE
umm wait GPS talking huh,UNSURE
"uh I didnt catch that, did you say 4pm? idk",UNSURE
hmm this agent is pretty good sorry,UNSURE
hmm mmmm please,UNSURE
uhh wait GPS talking man,UNSURE
uhh what did you say again idk,UNSURE
whaaat?!,UNSURE
huh please repeat the date please,UNSURE
huh im on the phone with an agent right now please,UNSURE
not sure i can do that...,UNSURE
well i think so but not sure...,UNSURE
hmm let me check my schedule real quick.,UNSURE
ah mmmm idk,UNSURE
well did you mean next week?...,UNSURE
oh i didnt hear you very well actually can you say that date again sorry,UNSURE
wait my dog’s barking huh,UNSURE
umm please repeat the date,UNSURE
what was that sound...,UNSURE
huh let’s see man,UNSURE
huh uhhh i dunno man,UNSURE
well i dont know huh,UNSURE
huh oops hit a bump.,UNSURE
ah did you say friday the 15th?...,UNSURE
umm not sure about that please,UNSURE
well give me a sec huh,UNSURE
oh wait im chewing!,UNSURE
hmm sorry im multitasking huh,UNSURE
umm are you on the phone with the clinic?.,UNSURE
uh hang tight,UNSURE
umm wait wait what please,UNSURE
umm what’s that again?.,UNSURE
uh come again idk,UNSURE
hmm did you mean next week?,UNSURE
ah oh no I missed it sorry,UNSURE
uh didnt get that!,UNSURE
i need to hear that again please man,UNSURE
umm did you say friday the 15th? huh,UNSURE
ah testing testing.,UNSURE
well could you clarify that man,UNSURE
oh uhhh maybe huh,UNSURE
uhh ah wait music’s playing man,UNSURE
uhh oh i didnt hear you very well actually can you say that date again...,UNSURE
well sorry what was that man,UNSURE
umm oh i didnt hear you very well actually can you say that date again,UNSURE
well im on the phone with an agent right now man,UNSURE
uhh you cut out please,UNSURE
uh whaaat? sorry,UNSURE
oh uhhh what did you say?...,UNSURE
umm please repeat huh,UNSURE
hmm im parking idk,UNSURE
uh wait hold up idk,UNSURE
hmm what did you mean by that.,UNSURE
well uhhh yeah i dunno man,UNSURE
ah oh no I missed it idk,UNSURE
uhh i forgot.,UNSURE
"umm sorry, repeat that for me one more time please",UNSURE
uh idk yet huh,UNSURE
hmm idk yet huh,UNSURE
uh i think so but not sure,UNSURE
sorry I was distracted.,UNSURE
uhh huh?,UNSURE
brain lag sorry idk,UNSURE
uhh i think so but not sure huh,UNSURE
oh not sure i can do that sorry,UNSURE
well mmmm...,UNSURE
ah not clear...,UNSURE
hmm uh huh? idk,UNSURE
uh can you say that one more time please,UNSURE
well maybe I need to think about it please,UNSURE
umm sorry you cut out.,UNSURE
uh what did you say idk,UNSURE
huh one sec let me think man,UNSURE
umm i need to hear that again please sorry,UNSURE
oh one second sorry,UNSURE
oh please repeat...,UNSURE
well give me a sec man,UNSURE
oh i need to hear that again please man,UNSURE
well could be idk,UNSURE
ah not following.,UNSURE
hmm not sure what you said just now...,UNSURE
uh maybe I need to think about it...,UNSURE
umm didnt get that man,UNSURE
hmm oh no I missed it huh,UNSURE
uhh did you say something? sorry,UNSURE
uhh these apples taste good...,UNSURE
well thinking huh,UNSURE
not sure about that please,UNSURE
ah sorry I was distracted!,UNSURE
umm that was too fast,UNSURE
ah oops hit a bump please,UNSURE
you cut out man,UNSURE
"umm I'm not sure, let me check the calendar man",UNSURE
hmm what did you mean by that sorry,UNSURE
uh uhh what time again...,UNSURE
uh are you on the phone with the clinic?.,UNSURE
huh clarify please.,UNSURE
huh sorry what was that!,UNSURE
well sorry background noise man,UNSURE
uhh sorry im confused man,UNSURE
ah what time did you say again?,UNSURE
ah i didnt quite catch that could you repeat!,UNSURE
ah oh no I missed it idk,UNSURE
hmmm,UNSURE
uh uhhh what did you say? idk,UNSURE
well sorry one sec sorry,UNSURE
uhh wait wait what...,UNSURE
uhh clarify please,UNSURE
uh ill need to have a look at the calendar sorry,UNSURE
umm could be sorry,UNSURE
uh checking my phone idk,UNSURE
hmm lemme check something please,UNSURE
uhh that was too fast...,UNSURE
hmm say again huh,UNSURE
ah i think so but not sure huh,UNSURE
well what’s that again? man,UNSURE
say that again slower idk,UNSURE
huh did you say friday the 15th? man,UNSURE
huh im parking...,UNSURE
hmm let me check that out sorry,UNSURE
hold up im eating!,UNSURE
hmm wait wait what!,UNSURE
"uh I'm not sure, let me check the calendar idk",UNSURE
oh thinking sorry,UNSURE
uhh not clear man,UNSURE
well i can’t hear huh,UNSURE
huh hang on mom’s talking.,UNSURE
lemme check tomorrow please,UNSURE
hmm what was that...,UNSURE
uhh hang on.,UNSURE
hmm sorry one sec huh,UNSURE
hmm idk.,UNSURE
uhh i need to hear that again please...,UNSURE
uh come again?.,UNSURE
umm pardon?.,UNSURE
uh what time did you say again?,UNSURE
well can you say that one more time please,UNSURE
well could you clarify that huh,UNSURE
oh what? idk,UNSURE
say that slower idk,UNSURE
hmm sorry that was too fast man,UNSURE
oh maybe not huh,UNSURE
oh idk yet sorry,UNSURE
hmm i didnt quite catch that could you repeat sorry,UNSURE
umm huh? man,UNSURE
huh sorry im confused sorry,UNSURE
umm uhh what time again.,UNSURE
what did you say.,UNSURE
uhh what do you mean...,UNSURE
hmm hmm not sure!,UNSURE
uhh what did you say...,UNSURE
oh um maybe later huh,UNSURE
huh repeat that appointment...,UNSURE
uh i dont know please,UNSURE
ah did my mic work,UNSURE
umm brain lag sorry sorry,UNSURE
wait wait what idk,UNSURE
uh please repeat the date sorry,UNSURE
umm did you say something? sorry,UNSURE
well i was away sorry,UNSURE
im parking huh,UNSURE
ah wait lemme check...,UNSURE
huh? sorry,UNSURE
well one second please,UNSURE
hmm lemme think,UNSURE
uhh wait im chewing!,UNSURE
oh im confused!,UNSURE
oh i didnt quite catch that could you repeat...,UNSURE
uhh uhhh what did you say? huh,UNSURE
uhh wait im chewing please,UNSURE
uh wait lemme check man,UNSURE
uhh uhuhuuh!,UNSURE
uh please repeat.,UNSURE
umm what did you mean by that please,UNSURE
sorry im multitasking.,UNSURE
ah huh?.,UNSURE
oh did my mic work,UNSURE
huh uhuhuuh huh,UNSURE
oh oh i didnt hear you very well actually can you say that date again.,UNSURE
umm uhh what time again idk,UNSURE
huh what was that sound...,UNSURE
ah uhhh maybe!,UNSURE
ah ill need to have a look at the calendar...,UNSURE
umm wait GPS talking.,UNSURE
uh repeat please sorry,UNSURE
oh sorry i lost you...,UNSURE
hmm one sec let me think.,UNSURE
umm could you clarify that man,UNSURE
hmm could you clarify that!,UNSURE
uh sorry im multitasking man,UNSURE
well uh huh? sorry,UNSURE
oh this agent is pretty good...,UNSURE
uhh sorry that was too fast huh,UNSURE
umm hold up im eating please,UNSURE
ah didnt get that!,UNSURE
huh give me a sec I’m driving huh,UNSURE
ah wait lemme check!,UNSURE
hmm mmmm idk,UNSURE
ah lemme check tomorrow huh,UNSURE
someone’s at the door huh,UNSURE
oh could be man,UNSURE
sorry background noise huh,UNSURE
uh please repeat that again.,UNSURE
oh sorry im in the car I cant hear you.,UNSURE
uhh hang tight sorry,UNSURE
checking my phone man,UNSURE
sorry one sec,UNSURE
uhh uh huh? man,UNSURE
well could be.,UNSURE
huh not sure about the date I need to double check...,UNSURE
ah not sure about the date I need to double check man,UNSURE
uhh one sec let me think man,UNSURE
huh not sure i can do that...,UNSURE
ah what was that date you said please,UNSURE
oops missed that.,UNSURE
uhh wait my dog’s barking man,UNSURE
ah wait my dog’s barking sorry,UNSURE
oh sorry im confused huh,UNSURE
huh oh no I missed it!,UNSURE
hmm oh i didnt hear you very well actually can you say that date again huh,UNSURE
umm sorry that was too fast!,UNSURE
uhh what did you say.,UNSURE
well thinking...,UNSURE
"oh I didnt catch that, did you say 4pm?",UNSURE
huh what was that date you said idk,UNSURE
uhh could you clarify that sorry,UNSURE
well im parking!,UNSURE
huh hmmm,UNSURE
oh you’re quiet idk,UNSURE
uhh im a bit lost,UNSURE
umm what did you say please,UNSURE
huh please repeat the date...,UNSURE
umm testing testing man,UNSURE
hmm uhuhuuh please,UNSURE
hang on mom’s talking!,UNSURE
uhh say that again!,UNSURE
uhh huhh sorry,UNSURE
dont understand sorry,UNSURE
umm these apples taste good sorry,UNSURE
hmm give me a sec I’m driving huh,UNSURE
oh please repeat that again huh,UNSURE
huh give me a sec please,UNSURE
ah what was that date you said,UNSURE
uhh did you say something? please,UNSURE
uhh what did you say idk,UNSURE
uh what did you say again!,UNSURE
huh wait wait what.,UNSURE
oh im a bit lost.,UNSURE
hmm wait GPS talking idk,UNSURE
hmm ah wait music’s playing idk,UNSURE
hmm uhh what time again.,UNSURE
let me check my schedule real quick huh,UNSURE
uh lemme check tomorrow!,UNSURE
hmm thinking,UNSURE
well sorry one sec please,UNSURE
